@timestamp,@version,__typename,_id,_index,_score,_type,accessibility_caption,comments_disabled,created_at,did_report_as_spam,dimensions.height,dimensions.width,display_url,edge_liked_by.count,edge_media_preview_like.count,edge_media_to_comment.count,fact_check_information,fact_check_overall_rating,gating_info,id,insta_description,is_restricted_pending,is_video,location,location.has_public_page,location.id,location.name,location.slug,media_preview,owner.id,owner.username,shortcode,taken_at_timestamp,text,thumbnail_src,viewer_has_liked
"Mar 17, 2020 @ 14:31:35.728",1,GraphImage,zibo6HABCuLPJKLpMF6W,insta_data-2020.02.26-000001,,_doc,Photo by Квест-комнаты - Кропивницкий in Escape Game - Квест комнаты в Кропивницком. Image may contain: one or more people and people standing,false,0,false,"1,080","1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/65787261_440198646708323_1116367799294625134_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=j65KPjbmHesAX-6icco&oh=c45d521a982e875c9c50a3dc1776934d&oe=5EA14A73,40,40,0,,,,2095681621782005572,"💕👌🤗🤗🔓🔐🎈🔆🕘Есть вопросы, звони! Нет? Тоже звони😉 📞: 0⃣5⃣0⃣9⃣7⃣9⃣5⃣7⃣8⃣0⃣
🏠: г.Кропивницкий, ул.Декабристов 22
+380509795780
#квесткировоград #квесткропивницкий #квесткомната #квесткомнатакировоград  #кировоград #кропивницкий #escapegameua #kirovograd #kropyvnytskyi  #квест #квестшерлок #квестпила #гаррипоттер #квестгаррипоттер #отдыхкировоград #развлечениякировоград #кропивницкий #отдыхаемсдрузьями #отдыхсдетьми #отдыхсемьей #отдыхаемхорошо #отдых #деньрождения #детскийденьрождения #подарок #подарокмужчине #подарокжене #подарокподруге #подарокпарню #веселовместе",false,false,"{""slug"":""escape-game-"",""id"":""1910884862475203"",""has_public_page"":true,""name"":""Escape Game - Квест комнаты в Кропивницком""}",True,1910884862475203,Escape Game - Квест комнаты в Кропивницком,escape-game-,,4339538176,escapegameua,B0VW1TkoYdE,"1,564,044,738",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/65787261_440198646708323_1116367799294625134_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=j65KPjbmHesAX-6icco&oh=3be023797528fb802e76d762a6e5b229&oe=5EA39096,false
"Mar 17, 2020 @ 14:31:35.226",1,GraphImage,zSbo6HABCuLPJKLpLl6g,insta_data-2020.02.26-000001,,_doc,Photo by Квест-комнаты - Кропивницкий in Escape Game - Квест комнаты в Кропивницком. Image may contain: one or more people and people standing,false,0,false,"1,080","1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/66243095_178506339841091_7678785773518705281_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=reBiKtZU49sAX8ekmMO&oh=b11ea5c36a18f5060cffd14f285baf4f&oe=5EA1A83A,28,28,0,,,,2095681820558524125,"💕👌🤗🤗🔓🔐🎈🔆🕘Есть вопросы, звони! Нет? Тоже звони😉 📞: 0⃣5⃣0⃣9⃣7⃣9⃣5⃣7⃣8⃣0⃣
🏠: г.Кропивницкий, ул.Декабристов 22
+380509795780
#квесткировоград #квесткропивницкий #квесткомната #квесткомнатакировоград  #кировоград #кропивницкий #escapegameua #kirovograd #kropyvnytskyi  #квест #квестшерлок #квестпила #гаррипоттер #квестгаррипоттер #отдыхкировоград #развлечениякировоград #кропивницкий #отдыхаемсдрузьями #отдыхсдетьми #отдыхсемьей #отдыхаемхорошо #отдых #деньрождения #детскийденьрождения #подарок #подарокмужчине #подарокжене #подарокподруге #подарокпарню #веселовместе",false,false,"{""slug"":""escape-game-"",""id"":""1910884862475203"",""has_public_page"":true,""name"":""Escape Game - Квест комнаты в Кропивницком""}",True,1910884862475203,Escape Game - Квест комнаты в Кропивницком,escape-game-,,4339538176,escapegameua,B0VW4Mson7d,"1,564,044,762",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/66243095_178506339841091_7678785773518705281_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=reBiKtZU49sAX8ekmMO&oh=cc241c84f3c2f27b0b89d445cf6c51a0&oe=5EA307DF,false
"Mar 17, 2020 @ 14:31:34.814",1,GraphSidecar,zCbo6HABCuLPJKLpLV4E,insta_data-2020.02.26-000001,,_doc,"Photo by TAMIN TRAVEL on July 25, 2019. Image may contain: sky, ocean, outdoor, water and nature",false,0,false,"1,350","1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/65790417_1148298658686833_1876260233492521278_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=sJF9-5HIrfIAX84FDK6&oh=1fda892f89c71f5eeaf375062542c0a7&oe=5EA249C2,16,16,1,,,,2095682263049065489,"Доброе прекрасное утро, друзья! 🤗 🍷 В испанском городе Компета (провинция Малага, Андалусия) 15 августа состоится традиционная Ночь вина. ☀️ Жара в Германии может установить новый температурный рекорд. ✈️ «Победа» планирует запустить рейсы в Египет.
🚕 Такси в Барселоне не будет работать двое суток - сегодня и завтра.
🍽 Постоянная экспозиция знаменитого Музея отвратительной еды открылась в торговом центре Caroli города Мальмё (Швеция). Всем отличного дня! 🌷 $ ↓ 63,1162
€ ↓ 70,3241

#tamintravel2000 #весьмир #интересное #туры #подбортура #турагентство #москва #лето #отпуск #отдых #туризм #путешествия #отдыхсдетьми #экзотика #европа",false,false,"{""slug"":""moscow-russia"",""id"":""17326249"",""has_public_page"":true,""name"":""Moscow, Russia""}",True,17326249,"Moscow, Russia",moscow-russia,,3127766504,tamintravel2000,B0VW-ozIFQR,"1,564,044,815",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.150.1200.1200a/s640x640/65790417_1148298658686833_1876260233492521278_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=sJF9-5HIrfIAX84FDK6&oh=9ba6389cbbc21ca66ee51764c69ec52b&oe=5E9A5207,false
"Mar 17, 2020 @ 14:31:34.307",1,GraphSidecar,yybo6HABCuLPJKLpK14J,insta_data-2020.02.26-000001,,_doc,"Photo by Самостоятельные путешествия on July 25, 2019. Image may contain: one or more people, people standing, tree, grass, sky, plant, child, outdoor and nature, text that says '6aли и филиnnиHbl 3иmoй'",false,0,false,"1,350","1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/66397343_501681353920739_8339646888408696837_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=HI60PE0PPtYAX9tLtHY&oh=ab78ad22629938305c8ca7f542fc7aa6&oe=5E9F39D3,83,83,7,,,,2095682322958931820,"ATTENTION ‼️
.

Друзья, разбирайте горячие пирожки!
На Бали и в Себу (Филиппины) появились шиииииикаааааарные билеты по 26000/чел с багажом 30 кг одной из лучших а/к в мире.
🥁(барабанная дробь) Singapore airlines 🇸🇬
.

Так же есть билеты до Сингапура по этой цене, а дальше что угодно смиксую вам: Сингапур+Малайзия/Таиланд/Филиппины/Индия/Вьетнам/Камбоджа. А можно и всё вместе, почему нет?! 😄
Лично для меня, современнее и идеальнее Сингапура, города нет.
.

Это визовая страна, НО если вы летите транзитом через Сингапур, то, согнано закону, вы можете находиться без визы в городе аж до 96 часов. Этого более чем достояно чтобы изучить все самые знаковые достопримечательности.
.

Спешите, пишите, звоните! Я с огромным удовольствием составлю вам маршрут, от которого вы будете в восторге.
.
Про сезон в Азии пишу отдельный пост 👌🏼",false,false,"{""slug"":""singapore"",""id"":""274029466"",""has_public_page"":true,""name"":""Singapore""}",True,274029466,Singapore,singapore,,4515474418,oxana.travel,B0VW_gmCFds,"1,564,044,822",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.180.1440.1440a/s640x640/66397343_501681353920739_8339646888408696837_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=HI60PE0PPtYAX9tLtHY&oh=614bd9d50e0002bb4103e0e587cb4952&oe=5EA3F140,false
"Mar 17, 2020 @ 14:31:33.763",1,GraphVideo,yibo6HABCuLPJKLpKF7p,insta_data-2020.02.26-000001,,_doc,,false,0,false,750,750,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/65890515_471103453723526_5534902432655610055_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=84IstxNWV40AX9ZhQ0V&oh=f034570991290f6bdb90006f1d806a64&oe=5E733841,35,35,0,,,,2095671507845831029,"Выходные обещают быть жаркими. Если вы все ещё не открыли купальный сезон, то лучше сделать это сейчас! Второго шанса северное лето может и не дать 😂
⠀
#хочувдубки #финскийзалив #лето2019 #питер #отдых #отельспб #загородныйдом #отдыхсдетьми #поездкинамашине #идеипутешествий #кудасходитьвпитере #загородныйотель #отпуск #путешествия #детскийотдых",false,true,"{""slug"":"""",""id"":""374344382964321"",""has_public_page"":true,""name"":""Загородный отель Дубки""}",True,374344382964321,Загородный отель Дубки,,,3131698805,dubkihotel,B0VUiIPDtl1,"1,564,044,880",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/65890515_471103453723526_5534902432655610055_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=84IstxNWV40AX9ZhQ0V&oh=4a8debf0f0df392f1e50ae64677584e3&oe=5E732DA4,false
"Mar 17, 2020 @ 14:31:32.547",1,GraphImage,xybo6HABCuLPJKLpJF4o,insta_data-2020.02.26-000001,,_doc,"Photo by Алена Липец in Torrevieja. Image may contain: one or more people, people sitting and shoes",false,0,false,809,"1,080",https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/66770470_2884227414952620_8043252556376132756_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=5FJz5ekjx_EAX_wJGsn&oh=9ac28a44eedb24623d8b7a1132115459&oe=5E9EB984,273,273,21,,,,2095683724243989142,"Если наше дело - в шляпе,
⠀
Если наше тело - в шляпе,
⠀
Если даже мысли - в шляпе,
⠀
Значит, в шляпе-то вся суть 😁  #отпуск",false,false,"{""slug"":""torrevieja"",""id"":""224043086"",""has_public_page"":true,""name"":""Torrevieja""}",True,224043086,Torrevieja,torrevieja,,594175153,alena_lipets_dance,B0VXT5pIXKW,"1,564,044,989",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c180.0.1079.1079a/s640x640/66770470_2884227414952620_8043252556376132756_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=5FJz5ekjx_EAX_wJGsn&oh=e206fd41bf028e2d966c30e7008a32af&oe=5EA0D1BE,false
"Mar 17, 2020 @ 14:31:32.000",1,GraphImage,xibo6HABCuLPJKLpIl4G,insta_data-2020.02.26-000001,,_doc,Photo by Турагентство Горячие Туры in Klin. Image may contain: text,false,0,false,"1,080","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/64234231_361670311426532_418129388458518564_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=sJL7tD2bKCwAX85RPO2&oh=4cd8dea7e1858515bfa083a1006abaa4&oe=5EA7007F,335,335,28,,,,2095684783689511473,"А вы ловите путешественническую белку?)))
⠀
#клин #солнечногорск #аланья #отель #пляжныйотдых #семейныйотдых #отдыхсдетьми #москва #зеленоград  #химки #екатеринбург #краснодар #спб #мск #мо #отпуск #турция #100по100в #поранаморе #поранапляж",false,false,"{""slug"":""klin"",""id"":""228469694"",""has_public_page"":true,""name"":""Klin""}",True,228469694,Klin,klin,,2346253981,statustour,B0VXjUVATIx,"1,564,045,115",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/64234231_361670311426532_418129388458518564_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=sJL7tD2bKCwAX85RPO2&oh=282c27a42e49fbf73409806b09861957&oe=5EA1AF0C,false
"Mar 17, 2020 @ 14:31:31.447",1,GraphSidecar,xSbo6HABCuLPJKLpH17d,insta_data-2020.02.26-000001,,_doc,"Photo by Silver Pony 🦄🌴🌍 ГОРЯЩИЕ ТУРЫ on July 25, 2019. Image may contain: outdoor and text",false,0,false,425,640,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/66129287_2275217349198445_7615098146480952543_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=0B9A9ShfUyQAX8yJ31a&oh=ece6410b0c7e0ca36b2ae815a90f412f&oe=5EA554FF,7,7,0,,,,2095684834835556374,"🌷СУПЕР АКЦИЯ НА О. КРИТ! ВЫЛЕТ 29.07 (14 НОЧЕЙ/15 ДНЕЙ)! – ПОСЛЕДНИЕ МЕСТА! 🌷 🌺29.07 – 12.08 (14 НОЧЕЙ/ 15 ДНЕЙ)! 💜CHRISSIANA APARTMENTS & STUDIOS 2* (СФАКАКИ) 
STUDIO / 2 ВЗР+1 РЕБ/ BB = 1 402 EUR 💜GORTHYNA HOTEL 3* (РЕТИМНО) 
DBL / 2 ВЗР+1 РЕБ / BB = 2194 EUR 💜PHILOXENIA HOTEL 3+ (МАЛИЯ) 
DBL / 2 ВЗР+1 РЕБ / BB = 2322 EUR 💜CRETAN VILLAGE APARTMENTS 4*(АГИОС НИКОЛАОС) 
APP/ 1 BEDROOM GARDEN VIEW /2 ВЗР+1 РЕБ / RO = 2356 EUR 💜PELA MARIA HOTEL 3*( ХЕРСОНИССОС) 
DBL / SUPERIOR/ 2 ВЗР+1 РЕБ / AI = 2401 EUR 💜ERI BEACH&VILLAGE 4* (ХЕРСОНИССОС) 
DBL GARDEN VIEW / 2 ВЗР+1 РЕБ / AI = 2714 EUR 💜MISTRAL BAY 4* (АГИОС НИКОЛАОС) 
DBL / 2 ВЗР+1 РЕБ / AI = 3387 EUR ☎+375 (17) 216 99 96 +375 (29) 239 16 19 (Viber/Telegram/WhatsApp) +375 (29) 239 16 05 +375 (29) 239 16 02 
г. Минск, ул. Ольшевского 24, офис 407 
#silverponytour 
Подробнее здесь: 
http://greece.silverpony.by/🌷 #silverponytour #горящиетуры #раннеебронирование #турынаморе #отдыхнаморе #турыизминска #турыизмосквы #турыизкиева #отдыхсдетьми #отдыхсемьёй #море #путевкавгрецию #турывгрецию #грецияизминска  #грециякрит #грецияродос #грециязакинф #грециякорфу #грециязакинф #минск",false,false,"{""slug"":""minsk-belarus"",""id"":""107677462599905"",""has_public_page"":true,""name"":""Minsk, Belarus""}",True,107677462599905,"Minsk, Belarus",minsk-belarus,,6235959667,silverponytour,B0VXkD9i-gW,"1,564,045,122",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/c101.0.402.402a/66129287_2275217349198445_7615098146480952543_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=0B9A9ShfUyQAX8yJ31a&oh=1f8ffbcb3659f749d4283af6f7a2e53b&oe=5EA4F5BF,false
"Mar 17, 2020 @ 14:31:30.830",1,GraphSidecar,xCbo6HABCuLPJKLpHV50,insta_data-2020.02.26-000001,,_doc,"Photo by PEGAS touristik 🌴Электросталь on July 25, 2019. Image may contain: one or more people, pool and outdoor",false,0,false,499,750,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/67280093_2336287613152977_3709047900572289108_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=Rmx9_-YihCYAX9Hi0P4&oh=39b7641a66cec5cca2058fe0545a5887&oe=5EA5EBD5,14,14,0,,,,2095685595312552193,"Турция, Сиде🇹🇷
Собственный песчано-галечный пляж, аквапарк, прекрасна анимация для взрослых и детей, есть мини-клуб.
⠀
Club Nena 5*🏩
⠀
Вылет✈29.07 на 8 дней
🍕всё включено
⠀
💰2 взрослых = 80 400 руб.
(топливо оплачивается дополнительно)
⠀
😎Забронировать тур очень легко, просто свяжись с нами
⠀
📱 +7(926)044-66-40 WhatsApp/Viber (менеджеры постоянно на связи)
☎ +7(496) 574-50-24
🏠Мы находимся в Электростали по адресу: Ул. Николаева дом 46 ⠀
#туры#электросталь#ногинск#горящиетурыэлектросталь#павловскийпосад#электрогорск#ореховозуево #щелково #раменское #жуковский #бронницы#люберцы #реутов #фрязино #монино #ногинск #балашиха#железнодорожный#турагентство#pegas_elektrostal #viptours #лучшиеотели#отдыхвсейсемьей #семейныйотдых #отдыхсдетьми #детскийклуб #animation#семейныйтурагент #горящиетурыногинск#пегастуристикэлектросталь#пегастуристик",false,false,"{""slug"":""elektrosal-moscow-oblast-russia"",""id"":""337439456859697"",""has_public_page"":true,""name"":""Elektrosal, Moscow Oblast, Russia""}",True,337439456859697,"Elektrosal, Moscow Oblast, Russia",elektrosal-moscow-oblast-russia,,5917791017,pegas_elektrostal,B0VXvINgfkB,"1,564,045,212",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/c114.0.455.455a/67280093_2336287613152977_3709047900572289108_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=Rmx9_-YihCYAX9Hi0P4&oh=ed7d4503b72cc6f0f7ab35b5d2fb8fef&oe=5EA397EF,false
"Mar 17, 2020 @ 14:31:30.186",1,GraphSidecar,wybo6HABCuLPJKLpGl7w,insta_data-2020.02.26-000001,,_doc,"Photo by Галина Луковникова on July 25, 2019. Image may contain: grass, outdoor and nature",false,0,false,"1,350","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/66646817_886918691706950_1334412664137982027_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=_W1KVgaCwMcAX_IF9NE&oh=96b176f63208ae2e5dddc585326d7b43&oe=5E9B8D5E,30,30,0,,,,2095685882413871733,"На ферме ""Коза Ностра"" нас поразили 2 самостоятельных малыша до месяца от роду (около 3х недель) и мамаши в загоне. Мамаши построились по росту или по рангу на пьедестале почёта.
#многомама #талдомскийокруг #отдыхсдетьми #сдетьми #семейныйвыходной #семейныевыходные #сдетьмивесело #детинаферме #фермаподмосковье #дачнаяжизнь #дачныйсезон2019 #дачаподмосковье #дачавподмосковье #люблюдачу #моядача",false,false,"{""slug"":"""",""id"":""326934447448188"",""has_public_page"":true,""name"":""Коза Ностра""}",True,326934447448188,Коза Ностра,,,1351490204,galkalook,B0VXzTmFHJ1,"1,564,045,246",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.135.1080.1080a/s640x640/66646817_886918691706950_1334412664137982027_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=_W1KVgaCwMcAX_IF9NE&oh=355a676fdf9d02b6491b4d91e4bed3c0&oe=5EA18C52,false
"Mar 17, 2020 @ 14:31:29.696",1,GraphImage,wibo6HABCuLPJKLpGV4G,insta_data-2020.02.26-000001,,_doc,"Photo by Юлия Александровна in Sharm El Sheikh South Sinai Egypt. Image may contain: one or more people, sky, tree, ocean, outdoor, nature and water",false,0,false,"1,080","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/66649010_153305882510502_8979316616307417367_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=SJL72R-oIBgAX94idoT&oh=fe69c0c2fe262d5caf1228964fcf4966&oe=5EA703F7,41,41,6,,,,2095686708615550770,"Поездка в Египет с новорождённым (Гектору 9 месяцев) 
Что брать часть 1.
Питание : каши сухие (трех видов), пюре фруктовые 30 штук (мы брали в пакетах), консервы мясные 15 штук, вода 6л., печенье, бублики, тарелка, ложка 
Два полотенца,  пелёнки,муслин. пелёнки, влажные салфетки, памперс 70 штук, игрушки, крем защита от солнца, 
Лекарства... (Их было много)

Фото с разницей в год
#путишествиясдетьми #египет
#9месяцев #перелетсдетьми
#поездкасдетьми #самолетсдетьми #египет2019 #чтобратьвегипет #вещидлякарапузов #летосказка #карапуз #перелетсмладенцем #египетскарапузом #гектор #anextour #отдыхсдетьми #отдыхсмладенцем #vocation #trip #sharmelsheikh #sunrise #redsea #красноеморе #карапузнаотдыхе",false,false,"{""slug"":""sharm-el-sheikh-south-sinai-egypt"",""id"":""255921934792577"",""has_public_page"":true,""name"":""Sharm El Sheikh South Sinai Egypt""}",True,255921934792577,Sharm El Sheikh South Sinai Egypt,sharm-el-sheikh-south-sinai-egypt,,1529605622,yulia_alexsandrovna_bondarenko,B0VX_VDiZcy,"1,564,045,345",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/66649010_153305882510502_8979316616307417367_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=SJL72R-oIBgAX94idoT&oh=b909ebf08695443757912aee57c30227&oe=5EA70C12,false
"Mar 17, 2020 @ 14:31:29.224",1,GraphSidecar,wSbo6HABCuLPJKLpF14t,insta_data-2020.02.26-000001,,_doc,"Photo by Туры на любой вкус Кривой Рог on July 25, 2019. Image may contain: outdoor",false,0,false,750,750,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/66133103_646487802494441_5935618574852662817_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=4gXm2kO8Uv8AX-s7GbM&oh=b151d23e51e4f3590e335b73216977b5&oe=5EA2C007,13,13,0,,,,2095689791521354638,"😍ANEXTour😍 Мальдивы
🌴Мале🌴
🔥Последние 6 мест🔥
✈️Вылет 29.07
⭐️Авиакомпания -SkyUp
🌞13 ночей🌙
🌴Nazaki Residences Beach 4* FB -1980$
🌴Fun Island Resort 4* FB-2014$
🌴Biyadhoo Island Resort 3* AL-2104$
🌴Ocean Grand Hulhumale 3* FB-2156$
🌴Adaaran Club Rannalhi 4* AL-2231$
🌴Equator Village 4* AL-2450$
🌴Adaaran Select Hudhuran Fush 4* AL-2550$
🔥Цена за 1 человека
⠀
КТО ХОЧЕТ В МЕЧТУ❓
⠀
😉МЫ ОТПРАВИМ....😉
⠀
☎️Уже нужно звонить...
⠀
📲 097-730-56-82 Ирина
⠀
#мальдивы #maldives  #море #туры #шарм #турция #красота #отпуск #турагенствокривойрог #отель #отдыхсдетьми #путешествия #горящиетуры #раннеебронирование #экскурсии #отказнойтур #турагенткривойрог #горящиетурыкривойрог #кривойрог #египет #турывтурцию #турывегипет #горящиепутевкикривойрог #дешевыйтур #дешевыетурыкривойрог #море2019 #греция #италия #кипр #украина",false,false,"{""slug"":"""",""id"":""1752557281689999"",""has_public_page"":true,""name"":""Кривой Рог Сейчас/Кривий Ріг Зараз""}",True,1752557281689999,Кривой Рог Сейчас/Кривий Ріг Зараз,,,14402774890,irina.tour.kr,B0VYsMPCvOO,"1,564,045,712",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/66133103_646487802494441_5935618574852662817_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=4gXm2kO8Uv8AX-s7GbM&oh=7346465bdecf8d3190f54e9778136d97&oe=5EA057E2,false
"Mar 17, 2020 @ 14:31:28.770",1,GraphImage,wCbo6HABCuLPJKLpFV5o,insta_data-2020.02.26-000001,,_doc,Photo by Изборский страус in Pskov Oblast. Image may contain: food,false,0,false,"1,080","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/66184635_343656229858386_4475146077927777386_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=6dS6IGekOoQAX_Whe-6&oh=165176c6d454ddbfcb37af5a3b7cad05&oe=5EA30049,26,26,2,,,,2095691572087351089,"Repost @natalia_tmshko
Ох как же нам было вкусно!!! Стейк из страуса с овощами и кисло- сладким соусом.
Рагу из ягненка с картофелем фри и овощами.
Нежнейшие котлеты из страуса с овощами гриль.
Несомненно вернёмся снова!!! #изборскийстраус #страусинаяферма #изборск #старыйизборск #страусы #кролики #красиваяроссия #животные #псков #природа #путешествия #туризм #отдых #отдыхсдетьми #путешествиенамашине #выходныенаприроде #экскурсии #кудапоехать #лето #кафеизборск #вкусности",false,false,"{""slug"":""pskov-oblast"",""id"":""942966482"",""has_public_page"":true,""name"":""Pskov Oblast""}",True,942966482,Pskov Oblast,pskov-oblast,,5778658440,izborsk_ostrich,B0VZGGhC-cx,"1,564,045,925",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/66184635_343656229858386_4475146077927777386_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=6dS6IGekOoQAX_Whe-6&oh=6257516e49e1f12377326839b60ae2f9&oe=5EA55DAC,false
"Mar 17, 2020 @ 14:31:28.271",1,GraphSidecar,vybo6HABCuLPJKLpE151,insta_data-2020.02.26-000001,,_doc,"Photo by Dmitry  Ermolov on July 25, 2019. Image may contain: tree, outdoor, nature and water",false,0,false,"1,080","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/67356654_377302662927186_3002103350979678393_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=OnltmLnp66IAX89O-jV&oh=2c70c78670354e56265bb3f34bb24d7a&oe=5E9A79EC,32,32,3,,,,2095692191453240692,"Дети каякинга!
Что надо детям от каякинга родителей на Алтае? 
У меня только сомнительные версии😘
#алтай #горныйалтай #каякинг #путешествия #дети #отдыхсдетьми #altai",false,false,"{""slug"":""altai-republic"",""id"":""896296925"",""has_public_page"":true,""name"":""Altai Republic""}",True,896296925,Altai Republic,altai-republic,,9236360813,dmitry_ermolov_04,B0VZPHWIV10,"1,564,045,998",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/67356654_377302662927186_3002103350979678393_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=OnltmLnp66IAX89O-jV&oh=9317e3a530c49c772dd2fded47b86514&oe=5E9F1209,false
